@relation valley
@attribute  X19 real 
@attribute  X20 real 
@attribute  X21 real 
@attribute  X22 real 
@attribute  X66 real 
@attribute  X67 real 
@attribute  X68 real 
@attribute  X69 real 
@attribute  X70 real 
@attribute  X71 real 
@attribute  X72 real 
@attribute  X73 real 
@attribute  X74 real 
@attribute  X75 real 
@attribute  X76 real 
@attribute  X77 real 
@attribute  X78 real 
@attribute  X79 real 
@attribute  X80 real 
@attribute  X81 real 
@attribute  X82 real 
@attribute  X83 real 
@attribute  X84 real 
@attribute  X85 real 
@attribute  class {0,1}
@data
1730.930932,1730.904383,1730.871,1730.829025,1651.932794,1668.125569,1681.00353,1691.245253,1699.390398,1705.868156,1711.019855,1715.116954,1718.375338,1720.9667,1723.027586,1724.666589,1725.970073,1727.006721,1727.831158,1728.486825,1729.008271,1729.422971,1729.752779,1730.015072,0
122.4592091,121.9639814,121.5773166,121.2754156,120.2001642,120.2001598,120.2001563,120.2001536,120.2001515,120.2001499,120.2001486,120.2001476,120.2001468,120.2001462,120.2001458,120.2001454,120.2001451,120.2001449,120.2001447,120.2001446,120.2001445,120.2001444,120.2001443,120.2001443,1
18.36172782,18.35970123,18.35713826,18.35389695,18.34461369,18.34979778,18.35389695,18.35713826,18.35970123,18.36172782,18.36333029,18.3645974,18.36559932,18.36639157,18.36701801,18.36751336,18.36790504,18.36821475,18.36845964,18.36865328,18.3688064,18.36892747,18.36902321,18.36909891,0
2470.214439,2470.093038,2469.936064,2469.733092,2458.927819,2461.579513,2463.630273,2465.216283,2466.442868,2467.39148,2468.125115,2468.692492,2469.131288,2469.470643,2469.733092,2469.936064,2470.093038,2470.214439,2470.308327,2470.380938,2470.437093,2470.480523,2470.51411,2470.540086,0
3930.943394,3931.349823,3931.846679,3932.454078,3936.570679,3935.214072,3934.104364,3933.196618,3932.454078,3931.846679,3931.349823,3930.943394,3930.610933,3930.338979,3930.11652,3929.934548,3929.785693,3929.66393,3929.564328,3929.482852,3929.416205,3929.361687,3929.317092,3929.280612,1
35.83389751,35.84636583,35.86132103,35.87925914,36.43628831,36.32572239,36.23354236,36.15669086,36.09261891,36.03920142,35.99466667,35.95753756,35.92658261,35.90077512,35.87925914,35.86132103,35.84636583,35.83389751,35.82350254,35.81483613,35.80761086,35.80158707,35.79656496,35.79237798,1
82955.59765,82826.77625,82668.06109,82472.51515,83473.89882,83480.83567,83486.46598,83491.03583,83494.74495,83497.75547,83500.19896,83502.18222,83503.79194,83505.09847,83506.15892,83507.01963,83507.71823,83508.28525,83508.74547,83509.11901,83509.42219,83509.66827,83509.86801,83510.03012,0
5543.431124,5626.687483,5731.949966,5865.03518,5228.582209,5228.553547,5228.530877,5228.512946,5228.498764,5228.487547,5228.478675,5228.471658,5228.466108,5228.461718,5228.458246,5228.455499,5228.453327,5228.451609,5228.45025,5228.449175,5228.448325,5228.447653,5228.447121,5228.446701,1
1207.849448,1207.849414,1207.849369,1207.849311,1191.276527,1186.537995,1180.444632,1172.609065,1162.533169,1149.576393,1132.91504,1111.489906,1083.93894,1048.510656,1002.952786,944.3690997,869.0352803,772.1621631,647.5912743,772.1621631,869.0352803,944.3690997,1002.952786,1048.510656,0
104.9405609,104.9366788,104.9321085,104.9267278,101.5124732,102.0320251,102.4733348,102.8481853,103.166585,103.4370352,103.6667568,103.8618834,104.0276248,104.1684063,104.2879867,104.3895589,104.4758348,104.5491179,104.6113649,104.6642378,104.7091483,104.7472954,104.7796978,104.8072205,0
29.52049313,29.46035124,29.38239163,29.28133561,29.71935498,29.72030143,29.72103157,29.72159483,29.72202936,29.72236458,29.72262318,29.72282268,29.72297658,29.72309531,29.72318691,29.72325757,29.72331208,29.72335413,29.72338657,29.7234116,29.7234309,29.7234458,29.72345729,29.72346615,0
89.69943643,89.6994438,89.69945282,89.69946386,90.1303592,90.22663755,90.34442511,90.48852719,90.66482262,90.8805036,91.14436913,91.46718395,91.86211772,92.34528228,92.93638897,93.65955278,94.54427613,95.62665247,96.9508388,98.57085703,100.552798,102.9775175,105.9439353,109.5730703,1
2.077499849,2.077501138,2.077502656,2.077504445,2.093746012,2.096647327,2.100066541,2.104096103,2.108844962,2.114441519,2.12103709,2.128810006,2.137970428,2.148766034,2.161488713,2.176482457,2.194152664,2.214977095,2.239518798,2.268441324,2.302526674,2.342696439,2.390036719,2.445827489,1
1.736059857,1.733575562,1.730476699,1.726611238,1.744728698,1.745001101,1.745219482,1.745394553,1.745534904,1.74564742,1.745737623,1.745809936,1.745867908,1.745914383,1.745951642,1.745981511,1.746005456,1.746024653,1.746040042,1.74605238,1.74606227,1.7460702,1.746076556,1.746081652,0
24.83361257,24.83361251,24.83361244,24.83361234,24.80416598,24.79568316,24.78475667,24.77068255,24.75255407,24.72920326,24.69912572,24.66038365,24.61048105,24.54620287,24.46340789,24.35676192,24.21939415,24.04245446,23.81454326,23.52097703,23.14284235,22.65577736,22.02840217,21.22029725,0
25.0903513,25.09551369,25.10215562,25.11070112,25.077448,25.07630987,25.07542527,25.07473772,25.07420332,25.07378797,25.07346514,25.07321422,25.0730192,25.07286762,25.0727498,25.07265823,25.07258706,25.07253174,25.07248874,25.07245532,25.07242935,25.07240916,25.07239347,25.07238127,1
1.478424175,1.478424881,1.478425709,1.478426679,1.485510927,1.486729396,1.488157241,1.489830443,1.491791161,1.494088802,1.496781261,1.499936383,1.50363367,1.507966285,1.513043401,1.51899295,1.525964849,1.534134773,1.543708588,1.554927532,1.568074299,1.58348016,1.601533308,1.622688643,1
127.2439943,126.6832432,125.9544339,125.0071987,129.1123548,129.1129697,129.1134428,129.1138069,129.114087,129.1143025,129.1144683,129.1145958,129.114694,129.1147695,129.1148276,129.1148723,129.1149067,129.1149332,129.1149536,129.1149692,129.1149813,129.1149906,129.1149977,129.1150032,0
64536.99951,64554.30825,64575.92095,64602.90783,64796.82457,64731.22101,64678.68178,64636.60523,64602.90783,64575.92095,64554.30825,64536.99951,64523.13764,64512.03623,64503.14557,64496.02539,64490.32313,64485.75642,64482.09913,64479.17015,64476.82445,64474.94587,64473.4414,64472.23653,1
2802.759431,2770.725177,2732.666923,2687.451866,2972.820257,2972.866167,2972.904811,2972.937338,2972.964717,2972.987762,2973.007159,2973.023486,2973.037229,2973.048797,2973.058533,2973.066729,2973.073627,2973.079433,2973.084321,2973.088434,2973.091897,2973.094811,2973.097265,2973.099329,0
13283.55118,13283.53033,13283.5037,13283.46967,8678.704534,9679.240191,10462.38418,11075.37035,11555.16977,11930.72064,12224.67359,12454.75783,12634.85045,12775.8134,12886.14858,12972.51066,13040.10839,13093.01881,13134.4331,13166.84909,13192.22188,13212.0818,13227.62664,13239.79398,0
3483.123298,3481.904216,3480.334283,3478.312526,3486.638067,3486.799224,3486.924366,3487.021541,3487.096999,3487.155594,3487.201094,3487.236426,3487.263861,3487.285166,3487.301709,3487.314555,3487.32453,3487.332276,3487.338291,3487.342962,3487.346589,3487.349405,3487.351592,3487.35329,0
29.59661026,29.59571427,29.59458049,29.59314582,29.1266824,29.22594883,29.30439603,29.36639043,29.4153827,29.45409978,29.48469669,29.50887649,29.52798504,29.54308594,29.55501971,29.5644506,29.57190355,29.57779338,29.58244794,29.58612628,29.58903317,29.59133039,29.59314582,29.59458049,0
6292.355123,6413.189826,6567.539626,6764.700379,5856.750722,5856.7397,5856.731072,5856.724317,5856.719029,5856.714889,5856.711648,5856.70911,5856.707124,5856.705569,5856.704352,5856.703399,5856.702653,5856.702069,5856.701611,5856.701253,5856.700973,5856.700754,5856.700582,5856.700448,1
14936.68517,14936.36314,14935.97807,14935.51762,13711.40991,13912.25668,14080.22485,14220.69664,14338.17321,14436.41888,14518.58175,14587.29456,14644.75909,14692.81668,14733.00724,14766.61862,14794.72782,14818.23554,14837.89505,14854.3363,14868.08612,14879.5851,14889.20169,14897.24405,0
2919.761211,2895.202012,2876.288082,2861.721777,2812.919261,2812.919147,2812.919059,2812.918991,2812.918938,2812.918898,2812.918867,2812.918843,2812.918825,2812.918811,2812.9188,2812.918791,2812.918785,2812.91878,2812.918776,2812.918773,2812.918771,2812.918769,2812.918768,2812.918767,1
22.69491342,22.69490336,22.69489107,22.69487605,22.13693116,22.01312477,21.86185016,21.67701311,21.45116733,21.17521444,20.83803746,20.42605295,19.9226638,19.30759057,18.55605456,17.63777956,16.51577214,15.14483136,16.51577214,17.63777956,18.55605456,19.30759057,19.9226638,20.42605295,0
6154.442644,6154.393193,6154.330646,6154.251531,5719.547549,5810.653551,5882.681983,5939.627683,5984.648969,6020.242811,6048.383313,6070.631201,6088.220389,6102.126405,6113.120506,6121.812445,6128.684295,6134.117181,6138.412423,6141.808242,6144.492978,6146.61553,6148.293621,6149.62032,0
8.393552906,8.391970541,8.390054692,8.387735076,8.339523645,8.350235242,8.359082311,8.366389405,8.372424581,8.377409237,8.381526233,8.384926599,8.387735076,8.390054692,8.391970541,8.393552906,8.394859835,8.395939271,8.396830814,8.39756717,8.398175351,8.398677668,8.399092549,8.399435213,0
10.36590365,10.36590359,10.36590351,10.3659034,10.33864263,10.33091135,10.32098748,10.3082492,10.29189835,10.27091041,10.24397029,10.20938997,10.16500267,10.10802714,10.03489337,9.941018883,9.820521617,9.665851358,9.467316656,9.212477566,8.885366179,8.465486092,7.926528124,7.234721823,0
887.6679811,887.6715247,887.6757077,887.6806456,935.4483998,944.0742616,954.2567219,966.27668,980.4657254,997.2152856,1016.987424,1040.327586,1016.987424,997.2152856,980.4657254,966.27668,954.2567219,944.0742616,935.4483998,928.1411783,921.9510159,916.7071472,912.2649116,908.5017631,1
8.947503777,8.641068571,8.27363562,7.833062961,10.48565045,10.48586561,10.48604505,10.4861947,10.48631951,10.4864236,10.4865104,10.4865828,10.48664318,10.48669354,10.48673553,10.48677056,10.48679977,10.48682413,10.48684444,10.48686139,10.48687552,10.4868873,10.48689713,10.48690533,0
26836.91502,25925.37998,24838.07974,23541.12266,31557.28333,31558.40504,31559.34542,31560.13379,31560.79472,31561.3488,31561.81332,31562.20274,31562.52921,31562.80291,31563.03237,31563.22473,31563.386,31563.52119,31563.63453,31563.72955,31563.80921,31563.876,31563.93198,31563.97892,0
1850.306108,1855.376911,1861.971978,1870.549498,1833.630462,1833.585741,1833.551356,1833.524919,1833.504591,1833.488962,1833.476945,1833.467705,1833.460601,1833.455139,1833.450939,1833.44771,1833.445227,1833.443318,1833.44185,1833.440722,1833.439854,1833.439187,1833.438674,1833.438279,1
3195.221398,3168.340889,3135.958971,3096.949717,3326.280877,3326.328743,3326.368477,3326.40146,3326.42884,3326.451568,3326.470435,3326.486096,3326.499097,3326.509889,3326.518848,3326.526284,3326.532457,3326.537582,3326.541836,3326.545367,3326.548298,3326.550731,3326.552751,3326.554428,0
4.846713524,4.854037868,4.862801477,4.873287172,4.840592072,4.835475958,4.831200073,4.827626426,4.824639686,4.822143464,4.820057202,4.818313571,4.8168563,4.815638359,4.814620444,4.813769702,4.81305868,4.81246443,4.811967775,4.811552687,4.811205769,4.810915826,4.810673502,4.810470974,1
3067.102352,3101.976482,3143.105892,3191.612574,2873.842327,2873.664608,2873.513919,2873.386147,2873.277808,2873.185946,2873.108055,2873.04201,2872.98601,2872.938527,2872.898266,2872.864127,2872.835181,2872.810637,2872.789826,2872.77218,2872.757218,2872.744531,2872.733774,2872.724653,1
4442.927775,4442.960225,4443.002376,4443.057129,4569.461023,4540.315128,4517.876996,4500.602873,4487.304293,4477.066305,4469.184533,4463.116706,4458.445356,4454.84909,4452.080484,4449.949058,4448.308167,4447.044918,4446.072399,4445.323699,4444.747309,4444.303571,4443.961957,4443.698964,1
157.3623135,157.3681072,157.3752554,157.3840748,160.4469274,159.8577311,159.3801811,158.9931215,158.6794055,158.4251352,158.2190464,158.0520091,157.9166235,157.806892,157.7179534,157.6458677,157.5874414,157.5400863,157.5017045,157.4705956,157.4453815,157.4249451,157.4083813,157.3949561,1
1.931479705,1.928202191,1.923974204,1.918520107,1.942533615,1.942589348,1.942632553,1.942666044,1.942692007,1.942712133,1.942727735,1.942739829,1.942749205,1.942756473,1.942762107,1.942766474,1.94276986,1.942772484,1.942774519,1.942776096,1.942777318,1.942778266,1.942779001,1.94277957,0
5.017972845,5.007205144,4.993426789,4.975796002,5.056402845,5.056420554,5.056434393,5.056445208,5.056453661,5.056460266,5.056465428,5.056469462,5.056472615,5.056475078,5.056477004,5.056478508,5.056479684,5.056480603,5.056481321,5.056481883,5.056482321,5.056482664,5.056482932,5.056483141,0
2.468468245,2.468862088,2.469336693,2.469908621,2.563071623,2.546646407,2.533016224,2.521705452,2.512319401,2.504530549,2.498067104,2.492703525,2.488252652,2.484559171,2.481494199,2.478950785,2.476840177,2.475088725,2.473635313,2.472429223,2.471428371,2.470597831,2.469908621,2.469336693,1
4.413126565,4.414022922,4.415151112,4.416571098,4.427002782,4.423439172,4.420607855,4.418358349,4.416571098,4.415151112,4.414022922,4.413126565,4.412414402,4.411848582,4.411399034,4.411041864,4.410758089,4.410532628,4.410353497,4.410211176,4.410098101,4.410008262,4.409936884,4.409880174,1
21.09760924,21.09759069,21.09756857,21.09754218,20.7165285,20.64305769,20.55542559,20.45090264,20.32623318,20.17753403,20.00017353,19.78862728,19.53630608,19.23535067,18.87638693,18.44823392,17.93755561,17.32844546,17.93755561,18.44823392,18.87638693,19.23535067,19.53630608,19.78862728,0
3.049036978,3.049030487,3.049022581,3.049012952,2.733890701,2.665198123,2.581534009,2.479635312,2.355527809,2.204371093,2.020269793,1.79604364,2.020269793,2.204371093,2.355527809,2.479635312,2.581534009,2.665198123,2.733890701,2.790290869,2.836598333,2.874619162,2.905836235,2.931467071,0
189.2942008,187.4141404,185.1994669,182.5906259,199.6133918,199.6502778,199.6815908,199.7081727,199.7307384,199.7498946,199.7661565,199.7799615,199.7916806,199.8016292,199.8100746,199.817244,199.8233302,199.8284968,199.8328828,199.8366061,199.8397669,199.8424501,199.8447279,199.8466616,0
13.86828128,13.59697497,13.25462255,12.8226194,14.90402646,14.90408911,14.90413877,14.90417812,14.9042093,14.90423402,14.9042536,14.90426912,14.90428142,14.90429117,14.90429889,14.90430501,14.90430986,14.90431371,14.90431675,14.90431917,14.90432108,14.9043226,14.9043238,14.90432475,0
4.60062424,4.60063403,4.600645577,4.600659195,4.728045013,4.750917472,4.777893856,4.80971052,4.847235937,4.89149441,4.943694028,5.005259642,5.077871762,5.163512423,5.264519292,5.383649473,5.52415477,5.689870447,5.885319914,6.115838202,6.387717589,6.115838202,5.885319914,5.689870447,1
1.953807369,1.990101064,2.033378148,2.084982319,1.765464167,1.765418918,1.76538097,1.765349146,1.765322457,1.765300074,1.765281304,1.765265562,1.765252361,1.765241289,1.765232005,1.765224218,1.765217688,1.765212212,1.765207619,1.765203767,1.765200537,1.765197829,1.765195557,1.765193652,1
31221.03776,31216.92031,31212.08294,31206.39978,28724.51195,29099.55963,29418.7912,29690.51345,29921.79691,30118.65983,30286.22481,30428.85211,30550.25304,30653.58659,30741.54163,30816.40685,30880.13032,30934.37021,30980.5379,31019.83474,31053.28325,31081.75383,31105.9873,31126.61425,0
89965.72966,89965.71963,89965.70707,89965.69138,88505.74063,88140.14551,87683.00441,87111.39398,86396.6508,85502.93405,84385.42829,82988.09614,81240.86837,79056.13018,76324.32781,72908.47496,68637.2836,63296.57472,68637.2836,72908.47496,76324.32781,79056.13018,81240.86837,82988.09614,0
2.013584515,1.976986357,1.946865849,1.922076487,1.806829953,1.806826086,1.806822903,1.806820284,1.806818128,1.806816354,1.806814894,1.806813692,1.806812703,1.806811889,1.806811219,1.806810668,1.806810214,1.80680984,1.806809533,1.80680928,1.806809072,1.8068089,1.806808759,1.806808643,1
20.46627292,20.46590699,20.46546552,20.46493293,18.63088366,18.9452309,19.20579182,19.42176952,19.60079239,19.74918358,19.87218433,19.97413906,20.05864885,20.1286986,20.18676251,20.2348914,20.27478521,20.30785299,20.33526272,20.35798251,20.37681484,20.39242486,20.40536393,20.41608907,0
50542.24618,49264.98668,48267.00882,47487.24575,44700.91424,44700.90249,44700.89332,44700.88615,44700.88055,44700.87617,44700.87275,44700.87008,44700.86799,44700.86636,44700.86508,44700.86409,44700.86331,44700.8627,44700.86222,44700.86185,44700.86156,44700.86134,44700.86116,44700.86102,1
72.47873595,71.66252076,71.00264046,70.46915125,68.21751996,68.21748265,68.21745249,68.2174281,68.21740838,68.21739244,68.21737955,68.21736914,68.21736071,68.2173539,68.2173484,68.21734395,68.21734035,68.21733744,68.21733509,68.21733319,68.21733165,68.21733041,68.2173294,68.21732859,1
5.176579094,5.184902573,5.194717146,5.206289931,5.15049955,5.147402802,5.144776533,5.142549263,5.140660375,5.139058459,5.137699916,5.136547772,5.13557067,5.134742015,5.134039254,5.133443262,5.132937817,5.132509162,5.132145631,5.131837331,5.131575869,5.13135413,5.131166079,5.131006598,1
45831.98669,45829.29623,45825.98207,45821.89963,45441.82097,45517.43163,45578.81289,45628.64261,45669.09471,45701.93401,45728.59317,45750.23526,45767.80445,45782.06724,45793.64588,45803.04549,45810.67616,45816.87078,45821.89963,45825.98207,45829.29623,45831.98669,45834.17082,45835.94391,0
8.090571971,8.189933243,8.317399256,8.480919549,7.739547096,7.739490615,7.739446588,7.739412268,7.739385516,7.739364662,7.739348406,7.739335734,7.739325856,7.739318156,7.739312154,7.739307475,7.739303828,7.739300985,7.739298769,7.739297042,7.739295695,7.739294645,7.739293827,7.739293189,1
71.83196,71.83202205,71.83209993,71.83219765,82.30814013,84.97797136,88.32818734,92.53217857,97.80752273,92.53217857,88.32818734,84.97797136,82.30814013,80.18051646,78.48498513,77.13379389,76.0570118,75.19890996,74.51507731,73.97012206,73.53584005,73.189755,72.91395526,72.69416682,1
3079.452147,3125.741592,3182.98245,3253.765667,2884.066599,2884.014802,2883.972914,2883.939041,2883.911648,2883.889496,2883.871582,2883.857095,2883.845381,2883.835907,2883.828246,2883.82205,2883.81704,2883.812989,2883.809712,2883.807063,2883.80492,2883.803188,2883.801786,2883.800653,1
29289.23813,28569.30845,27997.62222,27543.65408,25793.03958,25793.02542,25793.01417,25793.00525,25792.99815,25792.99252,25792.98805,25792.9845,25792.98168,25792.97944,25792.97767,25792.97626,25792.97513,25792.97424,25792.97354,25792.97298,25792.97253,25792.97218,25792.9719,25792.97167,1
10.40818807,10.4011808,10.3925034,10.38175782,10.43478854,10.43532739,10.43576252,10.4361139,10.43639766,10.4366268,10.43681184,10.43696126,10.43708192,10.43717937,10.43725805,10.43732159,10.43737291,10.43741434,10.4374478,10.43747482,10.43749664,10.43751426,10.43752849,10.43753998,0
5227.346364,5227.344206,5227.341423,5227.337833,4804.578719,4899.60457,4973.271754,5030.380992,5074.653963,5108.975835,5135.583286,5156.210263,5172.200977,5184.597508,5194.20771,5201.657855,5207.433455,5211.910891,5215.381947,5218.072825,5220.158883,5221.776063,5223.029755,5224.001659,0
44891.74815,44891.74263,44891.73561,44891.7267,43312.4904,42885.11577,42342.08763,41652.10852,40775.41148,39661.46802,38246.07599,39661.46802,40775.41148,41652.10852,42342.08763,42885.11577,43312.4904,43648.84326,43913.56008,44121.89781,44285.864,44414.90887,44516.4699,44596.40058,0
233.4636258,233.2588633,233.0000737,232.6730017,234.0890088,234.120463,234.1453505,234.1650423,234.1806231,234.1929511,234.2027054,234.2104233,234.21653,234.2213617,234.2251848,234.2282097,234.2306031,234.2324969,234.2339952,234.2351808,234.2361189,234.2368611,234.2374484,234.237913,0
24848.12159,24849.31934,24850.77253,24852.5356,25321.50937,25237.3158,25167.92075,25110.72312,25063.57899,25024.72128,24992.6935,24966.29518,24944.53683,24926.6029,24911.82118,24899.63761,24889.59552,24881.31851,24874.49632,24868.87326,24864.23855,24860.41848,24857.26985,24854.67465,1
167.8959164,167.8718976,167.8423594,167.8060333,165.6738727,166.1086127,166.4621174,166.7495666,166.9833032,167.173364,167.3279102,167.4535779,167.5557636,167.6388548,167.7064198,167.7613596,167.8060333,167.8423594,167.8718976,167.8959164,167.915447,167.9313281,167.9442417,167.9547423,0
263.1706111,263.1703291,263.169997,263.1696061,259.7454459,259.137507,258.421714,257.5789326,256.5866337,255.4182915,254.0426743,252.4230096,250.5160009,248.2706708,245.6269978,242.514312,238.8494063,234.5343114,229.4536777,223.4716912,216.4284436,208.1356568,198.3716509,208.1356568,0
1639.042655,1638.887311,1638.687523,1638.430575,1637.675107,1638.100113,1638.430575,1638.687523,1638.887311,1639.042655,1639.163442,1639.257359,1639.330384,1639.387164,1639.431313,1639.46564,1639.492331,1639.513085,1639.529222,1639.541769,1639.551525,1639.55911,1639.565009,1639.569595,0
16.65134581,16.65495319,16.659463,16.66510098,16.68096101,16.67214938,16.66510098,16.659463,16.65495319,16.65134581,16.64846028,16.64615216,16.6443059,16.64282908,16.64164778,16.64070286,16.63994702,16.63934243,16.63885881,16.63847198,16.63816254,16.63791503,16.63771705,16.63755868,1
3.594515011,3.587725676,3.579689385,3.570177118,3.625696266,3.626593874,3.627352204,3.627992867,3.628534122,3.628991392,3.62937771,3.629704085,3.629979817,3.630212766,3.630409568,3.630575834,3.630716301,3.630834973,3.63093523,3.631019931,3.63109149,3.631151945,3.631203019,3.631246169,0
18.06199578,18.06220957,18.06246069,18.06275568,20.4253385,20.83834865,21.32349775,21.89338606,22.56281465,23.34916988,24.27287486,25.35792,24.27287486,23.34916988,22.56281465,21.89338606,21.32349775,20.83834865,20.4253385,20.07374066,19.77442345,19.51961303,19.3026915,19.11802499,1
67505.74068,67505.74024,67505.73967,67505.73893,67192.22961,67098.71233,66977.29987,66819.67144,66615.02421,66349.333,66004.38906,65556.5522,64975.13061,64220.27744,63240.26001,61967.91431,60316.0421,58171.43486,55387.11522,58171.43486,60316.0421,61967.91431,63240.26001,64220.27744,0
32.61628388,32.05314095,31.38030431,30.57640687,35.504536,35.50499201,35.50537368,35.50569312,35.50596049,35.50618427,35.50637156,35.50652832,35.50665952,35.50676933,35.50686124,35.50693817,35.50700255,35.50705644,35.50710154,35.50713929,35.50717088,35.50719733,35.50721946,35.50723799,0
84016.2202,83954.63251,83882.14901,83796.84207,83275.5476,83439.21615,83578.28184,83696.44302,83796.84207,83882.14901,83954.63251,84016.2202,84068.54996,84113.01345,84150.79313,84182.89372,84210.16892,84233.34407,84253.03551,84269.76691,84283.98322,84296.06252,84306.32605,84315.04675,0
468.5824686,459.9653524,449.4089597,436.4768577,506.7660397,506.7855721,506.8015162,506.8145313,506.8251554,506.8338279,506.8409071,506.8466858,506.851403,506.8552535,506.8583967,506.8609625,506.8630569,506.8647666,506.8661622,506.8673014,506.8682313,506.8689904,506.8696101,506.8701159,0
2.633765291,2.635579809,2.637849964,2.640690168,2.63022915,2.629488548,2.62889659,2.628423443,2.628045259,2.62774298,2.627501371,2.627308254,2.627153897,2.627030521,2.626931907,2.626853086,2.626790085,2.626739728,2.626699479,2.626667307,2.626641593,2.62662104,2.626604612,2.626591481,1
34997.9936,34997.98674,34997.97832,34997.96799,34530.63789,34424.09706,34293.27018,34132.62124,33935.35229,33693.11579,33395.66133,33030.40198,32581.88156,32031.12067,31354.81354,30524.34184,29504.56367,28252.32651,26714.64123,24826.43976,22507.82175,19660.67352,22507.82175,24826.43976,0
4.321788622,4.339034244,4.353097725,4.364566231,4.415244926,4.41524611,4.415247075,4.415247862,4.415248503,4.415249027,4.415249453,4.415249802,4.415250085,4.415250317,4.415250506,4.415250659,4.415250785,4.415250887,4.415250971,4.415251039,4.415251094,4.41525114,4.415251177,4.415251207,0
19746.06263,19746.04546,19746.02405,19745.99736,17561.02117,17022.56948,16351.43335,15514.91691,14472.26738,13172.68978,11552.87229,13172.68978,14472.26738,15514.91691,16351.43335,17022.56948,17561.02117,17993.02031,18339.6127,18617.68334,18840.77909,19019.76853,19163.37154,19278.58406,0
1701.975071,1698.279706,1693.814109,1688.417737,1718.994977,1719.117342,1719.218601,1719.302395,1719.371736,1719.429117,1719.476601,1719.515894,1719.548411,1719.575319,1719.597585,1719.616011,1719.631259,1719.643877,1719.654319,1719.66296,1719.67011,1719.676027,1719.680923,1719.684975,0
7892.624089,7892.622678,7892.620886,7892.618609,7488.687161,7379.356118,7240.433517,7063.910104,6839.608836,6554.598151,6192.44643,5732.274666,5147.552741,4404.569887,5147.552741,5732.274666,6192.44643,6554.598151,6839.608836,7063.910104,7240.433517,7379.356118,7488.687161,7574.72987,0
4.18569018,4.185772148,4.185873897,4.186000201,4.301738744,4.279112239,4.260884449,4.246200241,4.234370722,4.224840927,4.217163775,4.210979104,4.205996766,4.201983022,4.198749571,4.196144721,4.194046268,4.192355766,4.190993906,4.189896799,4.189012976,4.188300973,4.187727387,4.18726531,1
642.5020373,642.520896,642.5439021,642.5719676,732.5347706,716.2889153,702.9717357,692.0552729,683.1067445,675.7713868,669.75839,664.8293691,660.7889135,657.4768397,654.7618406,652.5362802,650.7119265,649.2164529,647.9905717,646.9856827,646.1619472,645.4867083,644.9331962,644.4794669,1
939.0075178,939.0075327,939.0075517,939.0075761,944.4715942,945.9911155,947.9332008,950.4153612,953.5877862,957.6424316,962.8246344,969.4479573,977.9131618,988.7324571,1002.560493,1020.233971,1042.822271,1071.692156,1108.590476,1155.749859,1216.023806,1293.059351,1391.51773,1293.059351,1
29.61069799,29.04976109,28.58691845,28.20501577,26.40344942,26.40338254,26.40332735,26.40328181,26.40324424,26.40321324,26.40318766,26.40316655,26.40314913,26.40313476,26.4031229,26.40311312,26.40310505,26.40309839,26.40309289,26.40308835,26.40308461,26.40308152,26.40307898,26.40307687,1
16.3159174,16.31583785,16.31573603,16.3156057,15.95098002,16.03087218,16.09328794,16.14205026,16.18014582,16.20990799,16.23315968,16.25132507,16.26551678,16.27660406,16.285266,16.29203313,16.29731996,16.3014503,16.30467712,16.30719808,16.30916757,16.31070624,16.31190833,16.31284746,0
24170.12681,24169.98541,24169.80969,24169.59128,19845.17194,20690.32266,21370.3425,21917.49578,22357.74281,22711.97159,22996.98892,23226.31776,23410.83889,23559.30712,23678.76669,23774.8855,23852.224,23914.45163,23964.52082,24004.80718,24037.22214,24063.30366,24084.28921,24101.17447,0
25.70318102,25.70075042,25.69765485,25.69371237,25.58502779,25.61231747,25.63374489,25.65056935,25.66377965,25.67415216,25.68229649,25.68869128,25.69371237,25.69765485,25.70075042,25.70318102,25.70508948,25.70658797,25.70776457,25.70868841,25.70941379,25.70998335,25.71043056,25.71078171,0
14.4018477,14.40184649,14.40184498,14.40184312,14.29249838,14.2666772,14.23475902,14.1953042,14.14653316,14.08624611,14.01172387,13.91960516,13.80573503,13.66497746,13.49098368,13.27590585,13.01004303,12.68140369,13.01004303,13.27590585,13.49098368,13.66497746,13.80573503,13.91960516,0
2192.603413,1988.163902,1724.381392,1988.163902,2896.895193,2896.897951,2896.900088,2896.901745,2896.903029,2896.904024,2896.904795,2896.905393,2896.905856,2896.906215,2896.906494,2896.906709,2896.906876,2896.907006,2896.907106,2896.907184,2896.907245,2896.907291,2896.907327,2896.907356,0
2701.742438,2680.404502,2654.334329,2622.482426,2796.52291,2796.78313,2796.996114,2797.170438,2797.313119,2797.4299,2797.525484,2797.603717,2797.667749,2797.720158,2797.763054,2797.798164,2797.8269,2797.850421,2797.869671,2797.885428,2797.898324,2797.90888,2797.917519,2797.92459,0
29.76236757,29.51912518,29.32931432,29.18119802,28.6550374,28.65503529,28.65503365,28.65503237,28.65503137,28.65503059,28.65502998,28.6550295,28.65502913,28.65502884,28.65502861,28.65502844,28.6550283,28.65502819,28.65502811,28.65502804,28.65502799,28.65502795,28.65502792,28.6550279,1
163.2271268,165.4158757,168.1473142,171.5559994,154.4011343,154.4008235,154.4005745,154.400375,154.4002151,154.400087,154.3999844,154.3999021,154.3998362,154.3997834,154.399741,154.3997071,154.3996799,154.3996582,154.3996407,154.3996267,154.3996155,154.3996065,154.3995993,154.3995936,1
